"Order Number","Order Status","Order Date","Customer Note","First Name (Billing)","Last Name (Billing)","Company (Billing)","Address 1&2 (Billing)","City (Billing)","State Code (Billing)","Postcode (Billing)","Country Code (Billing)","Email (Billing)","Phone (Billing)","First Name (Shipping)","Last Name (Shipping)","Address 1&2 (Shipping)","City (Shipping)","State Code (Shipping)","Postcode (Shipping)","Country Code (Shipping)","Payment Method Title","Cart Discount Amount","Cart Discount Amount(inc. tax)","Order Subtotal Amount","Shipping Method Title","Order Shipping Amount","Order Refund Amount","Order Total Amount","Order Total Tax Amount","Order ID","Order Status","Product Id","Category","Product Name","Item ID","Item Cost","SKU","Item #","Item Name","Quantity (- Refund)","Item Cost","Coupon Code","Discount Amount","Discount Amount Tax"
"8358","Paid By Bank-","2026-02-04 12:47","","Yeyen","Supermarkt","","","Den Haag","","2547 EA","","leyenburgSupermarkt@gmail.com","","Yeyen","Supermarkt","","Den Haag","","2547 EA","","","0","0","533.7","","0","0","581.75","48.05","8358","Paid By Bank-","164","Uncategorized,Supermarket","Kentucky TENDERS HOT (0.8kg)","20915","6.14","5902082427896","4","Kentucky TENDERS HOT (0.8kg)","10","6.14","","",""
"8358","Paid By Bank-","2026-02-04 12:47","","Yeyen","Supermarkt","","","Den Haag","","2547 EA","","leyenburgSupermarkt@gmail.com","","Yeyen","Supermarkt","","Den Haag","","2547 EA","","","0","0","533.7","","0","0","581.75","48.05","8358","Paid By Bank-","159","Uncategorized,Supermarket","CHICKEN NUGGETS CLASSIC (0.8kg)","20916","3.85","5902082428039","5","CHICKEN NUGGETS CLASSIC (0.8kg)","10","3.85","","",""
"8358","Paid By Bank-","2026-02-04 12:47","","Yeyen","Supermarkt","","","Den Haag","","2547 EA","","leyenburgSupermarkt@gmail.com","","Yeyen","Supermarkt","","Den Haag","","2547 EA","","","0","0","533.7","","0","0","581.75","48.05","8358","Paid By Bank-","185","Uncategorized,Supermarket","ADANA KEBAB (12*50 GR)","20917","5.31","5902082428305","6","ADANA KEBAB (12*50 GR)","20","5.31","","",""
"8358","Paid By Bank-","2026-02-04 12:47","","Yeyen","Supermarkt","","","Den Haag","","2547 EA","","leyenburgSupermarkt@gmail.com","","Yeyen","Supermarkt","","Den Haag","","2547 EA","","","0","0","533.7","","0","0","581.75","48.05","8358","Paid By Bank-","1820","Uncategorized","Chicken Fillet Bites Classic (0.8kg)","20918","5.99","5902082428688","7","Chicken Fillet Bites Classic (0.8kg)","10","5.99","","",""
"8358","Paid By Bank-","2026-02-04 12:47","","Yeyen","Supermarkt","","","Den Haag","","2547 EA","","leyenburgSupermarkt@gmail.com","","Yeyen","Supermarkt","","Den Haag","","2547 EA","","","0","0","533.7","","0","0","581.75","48.05","8358","Paid By Bank-","161","Uncategorized,Supermarket","CHICKEN FINGERS (0.8kg)","20919","4.48","5902082428053","8","CHICKEN FINGERS (0.8kg)","10","4.48","","",""
"8359","Paid By Bank-","2026-02-04 13:47","","EKO Supermarkt","","","Kempstraat 122","Den Haag","","2572 GK","","ekosupermarket@gmail.com","","EKO Supermarkt","","Kempstraat 122","Den Haag","","2572 GK","","","0","0","331.7","","0","0","361.56","29.86","8359","Paid By Bank-","164","Uncategorized,Supermarket","Kentucky TENDERS HOT (0.8kg)","20920","6.14","5902082427896","1","Kentucky TENDERS HOT (0.8kg)","10","6.14","","",""
"8359","Paid By Bank-","2026-02-04 13:47","","EKO Supermarkt","","","Kempstraat 122","Den Haag","","2572 GK","","ekosupermarket@gmail.com","","EKO Supermarkt","","Kempstraat 122","Den Haag","","2572 GK","","","0","0","331.7","","0","0","361.56","29.86","8359","Paid By Bank-","212","Uncategorized","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","20921","5.72","5902082427971","2","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","10","5.72","","",""
"8359","Paid By Bank-","2026-02-04 13:47","","EKO Supermarkt","","","Kempstraat 122","Den Haag","","2572 GK","","ekosupermarket@gmail.com","","EKO Supermarkt","","Kempstraat 122","Den Haag","","2572 GK","","","0","0","331.7","","0","0","361.56","29.86","8359","Paid By Bank-","159","Uncategorized,Supermarket","CHICKEN NUGGETS CLASSIC (0.8kg)","20923","3.85","5902082428039","3","CHICKEN NUGGETS CLASSIC (0.8kg)","20","3.85","","",""
"8359","Paid By Bank-","2026-02-04 13:47","","EKO Supermarkt","","","Kempstraat 122","Den Haag","","2572 GK","","ekosupermarket@gmail.com","","EKO Supermarkt","","Kempstraat 122","Den Haag","","2572 GK","","","0","0","331.7","","0","0","361.56","29.86","8359","Paid By Bank-","160","Uncategorized,Supermarket","CHICKEN KIPCORN (0.8kg)","20924","4.37","5902082427919","4","CHICKEN KIPCORN (0.8kg)","10","4.37","","",""
"8359","Paid By Bank-","2026-02-04 13:47","","EKO Supermarkt","","","Kempstraat 122","Den Haag","","2572 GK","","ekosupermarket@gmail.com","","EKO Supermarkt","","Kempstraat 122","Den Haag","","2572 GK","","","0","0","331.7","","0","0","361.56","29.86","8359","Paid By Bank-","162","Uncategorized,Supermarket","CHICKEN SCHNITZEL (0.8kg)","20925","4.25","5902082427834","5","CHICKEN SCHNITZEL (0.8kg)","10","4.25","","",""
"8359","Paid By Bank-","2026-02-04 13:47","","EKO Supermarkt","","","Kempstraat 122","Den Haag","","2572 GK","","ekosupermarket@gmail.com","","EKO Supermarkt","","Kempstraat 122","Den Haag","","2572 GK","","","0","0","331.7","","0","0","361.56","29.86","8359","Paid By Bank-","158","Uncategorized,Supermarket","CRISPY BURGER (0.8kg)","20926","4.99","5902082427957","6","CRISPY BURGER (0.8kg)","10","4.99","","",""
"8360","Pending payment","2026-02-04 13:58","","Berat Supermarket","","","Terletstraat 26","Den Haag","","2573 EZ","","Beratsupermarketdenhaag@gmail.com","","Berat Supermarket","","Terletstraat 26","Den Haag","","2573 EZ","","","0","0","302.44","","0","0","329.66","27.22","8360","Pending payment","158","Uncategorized,Supermarket","CRISPY BURGER (0.8kg)","20927","4.99","5902082427957","1","CRISPY BURGER (0.8kg)","20","4.99","","",""
"8360","Pending payment","2026-02-04 13:58","","Berat Supermarket","","","Terletstraat 26","Den Haag","","2573 EZ","","Beratsupermarketdenhaag@gmail.com","","Berat Supermarket","","Terletstraat 26","Den Haag","","2573 EZ","","","0","0","302.44","","0","0","329.66","27.22","8360","Pending payment","172","Uncategorized,Supermarket","MANTI (0.8kg)","20929","4.68","5902082456094","2","MANTI (0.8kg)","10","4.68","","",""
"8360","Pending payment","2026-02-04 13:58","","Berat Supermarket","","","Terletstraat 26","Den Haag","","2573 EZ","","Beratsupermarketdenhaag@gmail.com","","Berat Supermarket","","Terletstraat 26","Den Haag","","2573 EZ","","","0","0","302.44","","0","0","329.66","27.22","8360","Pending payment","169","Uncategorized,Supermarket","FALAFEL (0.8kg)","20930","3.74","5902082432197","3","FALAFEL (0.8kg)","10","3.74","","",""
"8360","Pending payment","2026-02-04 13:58","","Berat Supermarket","","","Terletstraat 26","Den Haag","","2573 EZ","","Beratsupermarketdenhaag@gmail.com","","Berat Supermarket","","Terletstraat 26","Den Haag","","2573 EZ","","","0","0","302.44","","0","0","329.66","27.22","8360","Pending payment","199","Uncategorized,Supermarket","CHEESE STICKS (MOZZARELLA STICKS) (0.6kg)","20931","4.87","5902082428282","4","CHEESE STICKS (MOZZARELLA STICKS) (0.6kg)","12","4.87","","",""
"8360","Pending payment","2026-02-04 13:58","","Berat Supermarket","","","Terletstraat 26","Den Haag","","2573 EZ","","Beratsupermarketdenhaag@gmail.com","","Berat Supermarket","","Terletstraat 26","Den Haag","","2573 EZ","","","0","0","302.44","","0","0","329.66","27.22","8360","Pending payment","218","Uncategorized,Horeca","Excellence Patat 9/9","20932","15","","5","Excellence Patat 9/9","4","15","","",""
"8361","Paid By Bank-","2026-02-03 17:56","","De Luifelbaan","","","Vijf Meiplein","Leiden","","2321 TC","","DeLuifelbaan5mei@gmail.com","","","","","","","","","","0","0","75","","0","0","81.75","6.75","8361","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","20933","15","","1","Excellence Patat 9/9","5","15","","",""
"8362","Paid By Bank-","2026-02-03 17:57","","San Marina","","","Gerrit Achterberghove","Zoetermeer","","2717 XZ","","sanmarina@gmail.com","","","","","","","","","","0","0","345","","0","0","376.05","31.05","8362","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","20935","15","","1","Excellence Patat 9/9","18","15","","",""
"8362","Paid By Bank-","2026-02-03 17:57","","San Marina","","","Gerrit Achterberghove","Zoetermeer","","2717 XZ","","sanmarina@gmail.com","","","","","","","","","","0","0","345","","0","0","376.05","31.05","8362","Paid By Bank-","2859","Uncategorized","Mix Shoarma (NL)","20936","7.5","","2","Mix Shoarma (NL)","10","7.5","","",""
"8363","Paid By Bank-","2026-02-03 17:58","","Seryana","","","Hoogstraat 3","Gouda","","2801 HG","","Seryana@gmail.com","","","","","","","","","","0","0","165","","0","0","179.85","14.85","8363","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","20938","16.5","","1","EXTRA CRUNCH PATAT 9/9","10","16.5","","",""
"8364","Paid By Bank-","2026-02-03 17:59","","Bakkerij Çiçek","","","Middelwaard 62","Zoetermeer","","2716 CW","","BakkerijcicekekZoetermeer@gmail.com","","","","","","","","","","0","0","180","","0","0","196.20","16.2","8364","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","20940","15","","1","Excellence Patat 9/9","12","15","","",""
"8365","Paid By Bank-","2026-02-03 18:00","","Nur Bakkerij","","","Haarlemmerstraat 259","Leiden","","2312 DT","","NURBAKKERIJE@GMAIL.nl","","","","","","","","","","0","0","75","","0","0","81.75","6.75","8365","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","20942","15","","1","Excellence Patat 9/9","5","15","","",""
"8366","Paid By Bank-","2026-02-03 18:00","","Bakkerij","de Hazelaar","","Hazelaarstraat 10","Woerden","","3442 EN","","BakkerijdeHazelaar@gmail.com","","","","","","","","","","0","0","247.5","","0","0","269.78","22.28","8366","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","20944","16.5","","1","EXTRA CRUNCH PATAT 9/9","15","16.5","","",""
"8367","Paid By Bank-","2026-02-03 18:01","","Saray PideHuis","","","Steenstraat 20","Leiden","","2312 BW","","SarayPideHuis@gmail.com","","","","","","","","","","0","0","150","","0","0","163.50","13.5","8367","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","20946","15","","1","Excellence Patat 9/9","10","15","","",""
"8368","Paid By Bank-","2026-02-03 18:02","","Ak-Al Bakkerij","","","Sumatrastraat 155","Leiden","","2315 BC","","Ak-AlBakkerij@gmail.com","","","","","","","","","","0","0","120","","0","0","130.80","10.8","8368","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","20948","15","","1","Excellence Patat 9/9","8","15","","",""
"8369","Paid By Bank-","2026-02-03 18:02","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","216","","0","0","235.44","19.44","8369","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","20950","16.5","","1","EXTRA CRUNCH PATAT 9/9","4","16.5","","",""
"8369","Paid By Bank-","2026-02-03 18:02","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","216","","0","0","235.44","19.44","8369","Paid By Bank-","7309","Uncategorized","Mix Shoarma Grof (NL)","20953","7.5","","2","Mix Shoarma Grof (NL)","20","7.5","","",""
"8370","Paid By Bank-","2026-02-03 18:03","","Elif Bakkerij","","","Kentgensplein 13","Zoetermeer","","2717 HS","","Elifbakkerijzoetermeer@gmail.com","","","","","","","","","","0","0","270","","0","0","294.30","24.3","8370","Paid By Bank-","218","Uncategorized,Horeca","Excellence Patat 9/9","20954","15","","1","Excellence Patat 9/9","18","15","","",""
"8371","Pending payment","2026-02-03 18:04","","Pizza house","","","Breestraat 167","Leiden","","2311 CP","","pizzahouseleiden@gmail.com","","","","","","","","","","0","0","260.5","","0","0","283.95","23.45","8371","Pending payment","6574","Uncategorized","Mccain SureCrisp Crinkle","20956","20.5","","1","Mccain SureCrisp Crinkle","10","20.5","","",""
"8371","Pending payment","2026-02-03 18:04","","Pizza house","","","Breestraat 167","Leiden","","2311 CP","","pizzahouseleiden@gmail.com","","","","","","","","","","0","0","260.5","","0","0","283.95","23.45","8371","Pending payment","6623","Uncategorized","Mccain Dollar chips","20957","18.5","","2","Mccain Dollar chips","3","18.5","","",""
"8372","Paid By Bank-","2026-02-03 18:05","","Pizza Express","","","Schoolstraat 103","Voorschoten","","2251 BG","","PizzaExpressvoorschoten@gmail.com","","","","","","","","","","0","0","276","","0","0","300.84","24.84","8372","Paid By Bank-","5137","Uncategorized","Mccain Freez Chill 11/11","20959","23","","1","Mccain Freez Chill 11/11","12","23","","",""
"8374","Paid By Bank-","2026-02-03 18:05","","Eethuis Ak-AL","","","Stationsweg 18","Leiden","","2312 AV","","EethuisakalLeiden@gmail.com","","","","","","","","","","0","0","176","","0","0","191.84","15.84","8374","Paid By Bank-","2353","Horeca","Excellence Patat 6/6","20962","16","","1","Excellence Patat 6/6","11","16","","",""
"8375","Paid By Bank-","2026-02-03 18:06","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","362.5","","0","0","395.13","32.63","8375","Paid By Bank-","2755","Uncategorized","EXTRA CRUNCH PATAT 9/9","20964","16.5","","1","EXTRA CRUNCH PATAT 9/9","5","16.5","","",""
"8375","Paid By Bank-","2026-02-03 18:06","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","362.5","","0","0","395.13","32.63","8375","Paid By Bank-","119","Uncategorized,Horeca","Chicken Chica PAPRIKA","20965","6","5902082461319","2","Chicken Chica PAPRIKA","10","6","","",""
"8375","Paid By Bank-","2026-02-03 18:06","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","362.5","","0","0","395.13","32.63","8375","Paid By Bank-","124","Uncategorized,Horeca","Mix - Shoarma ( Lam- kalkoen) (PL)","20966","6.5","","3","Mix - Shoarma ( Lam- kalkoen) (PL)","30","6.5","","",""
"8375","Paid By Bank-","2026-02-03 18:06","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","362.5","","0","0","395.13","32.63","8375","Paid By Bank-","7086","Uncategorized","lamb weston twister","20973","25","","4","lamb weston twister","1","25","","",""
"8376","Paid By Bank-","2026-02-03 18:07","","Syrische Bakkerij","","","Kanaalstraat 85","Utrecht","","3531cc","","SyrischeBakkerijeUtrecht@gmail.com","","","","","","","","","","0","0","460","","0","0","501.40","41.4","8376","Paid By Bank-","5136","Uncategorized","Mccain Original 9/9","20968","23","","1","Mccain Original 9/9","20","23","","",""
"8377","Pending payment","2026-02-03 18:08","","Bakkerij Nasib","","","Weidstraat 11","IJsselstein","","3401 DL","","BakkerijNasibijselstijn@gmail.com","","","","","","","","","","0","0","375","","0","0","408.75","33.75","8377","Pending payment","218","Uncategorized,Horeca","Excellence Patat 9/9","20971","15","","1","Excellence Patat 9/9","25","15","","",""
"8379","Paid By Bank-","2026-02-04 16:53","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","244.6","","0","0","266.62","22.02","8379","Paid By Bank-","185","Uncategorized,Supermarket","ADANA KEBAB (12*50 GR)","20974","5.31","5902082428305","1","ADANA KEBAB (12*50 GR)","10","5.31","","",""
"8379","Paid By Bank-","2026-02-04 16:53","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","244.6","","0","0","266.62","22.02","8379","Paid By Bank-","159","Uncategorized,Supermarket","CHICKEN NUGGETS CLASSIC (0.8kg)","20976","3.85","5902082428039","2","CHICKEN NUGGETS CLASSIC (0.8kg)","10","3.85","","",""
"8379","Paid By Bank-","2026-02-04 16:53","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","244.6","","0","0","266.62","22.02","8379","Paid By Bank-","161","Uncategorized,Supermarket","CHICKEN FINGERS (0.8kg)","20977","4.48","5902082428053","3","CHICKEN FINGERS (0.8kg)","10","4.48","","",""
"8379","Paid By Bank-","2026-02-04 16:53","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","244.6","","0","0","266.62","22.02","8379","Paid By Bank-","172","Uncategorized,Supermarket","MANTI (0.8kg)","20978","4.68","5902082456094","4","MANTI (0.8kg)","10","4.68","","",""
"8379","Paid By Bank-","2026-02-04 16:53","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","244.6","","0","0","266.62","22.02","8379","Paid By Bank-","163","Uncategorized,Supermarket","Kentucky TENDERS CLASSIC (0.8kg)","20979","6.14","5902082467564","5","Kentucky TENDERS CLASSIC (0.8kg)","10","6.14","","",""
"8380","Paid By Bank-","2026-02-04 08:10","","Jacks corner","","","Leemansplein 544","Den Haag","","2521 EJ","","Jackscorner@gmail.com","","","","","","","","","","0","0","210","","0","0","228.90","18.9","8380","Paid By Bank-","121","Uncategorized,Horeca","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","20981","7","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","30","7","","",""
"8382","Pending payment","2026-02-04 11:46","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","772.16","","0","0","841.66","69.5","8382","Pending payment","159","Uncategorized,Supermarket","CHICKEN NUGGETS CLASSIC (0.8kg)","20983","3.85","5902082428039","1","CHICKEN NUGGETS CLASSIC (0.8kg)","10","3.85","","",""
"8382","Pending payment","2026-02-04 11:46","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","772.16","","0","0","841.66","69.5","8382","Pending payment","1820","Uncategorized","Chicken Fillet Bites Classic (0.8kg)","20984","5.99","5902082428688","2","Chicken Fillet Bites Classic (0.8kg)","10","5.99","","",""
"8382","Pending payment","2026-02-04 11:46","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","772.16","","0","0","841.66","69.5","8382","Pending payment","158","Uncategorized,Supermarket","CRISPY BURGER (0.8kg)","20985","4.99","5902082427957","3","CRISPY BURGER (0.8kg)","20","4.99","","",""
"8382","Pending payment","2026-02-04 11:46","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","772.16","","0","0","841.66","69.5","8382","Pending payment","162","Uncategorized,Supermarket","CHICKEN SCHNITZEL (0.8kg)","20986","4.25","5902082427834","4","CHICKEN SCHNITZEL (0.8kg)","10","4.25","","",""
"8382","Pending payment","2026-02-04 11:46","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","772.16","","0","0","841.66","69.5","8382","Pending payment","211","Uncategorized","SLICED AND ROASTED BEEF KEBAB (0,8GR)","20987","6.6","5902082427988","5","SLICED AND ROASTED BEEF KEBAB (0,8GR)","10","6.6","","",""
"8382","Pending payment","2026-02-04 11:46","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","772.16","","0","0","841.66","69.5","8382","Pending payment","185","Uncategorized,Supermarket","ADANA KEBAB (12*50 GR)","20988","5.31","5902082428305","6","ADANA KEBAB (12*50 GR)","30","5.31","","",""
"8382","Pending payment","2026-02-04 11:46","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","772.16","","0","0","841.66","69.5","8382","Pending payment","168","Uncategorized,Supermarket","CEVAPCICI (0.75kg)","20989","5.99","5902082415183","7","CEVAPCICI (0.75kg)","6","5.99","","",""
"8382","Pending payment","2026-02-04 11:46","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","772.16","","0","0","841.66","69.5","8382","Pending payment","167","Uncategorized,Supermarket","CHEESE NUGGETS (0.7kg)","20990","5.27","5902082428299","8","CHEESE NUGGETS (0.7kg)","22","5.27","","",""
"8382","Pending payment","2026-02-04 11:46","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","772.16","","0","0","841.66","69.5","8382","Pending payment","199","Uncategorized,Supermarket","CHEESE STICKS (MOZZARELLA STICKS) (0.6kg)","20991","4.87","5902082428282","9","CHEESE STICKS (MOZZARELLA STICKS) (0.6kg)","24","4.87","","",""
"8382","Pending payment","2026-02-04 11:46","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","772.16","","0","0","841.66","69.5","8382","Pending payment","169","Uncategorized,Supermarket","FALAFEL (0.8kg)","20992","3.74","5902082432197","10","FALAFEL (0.8kg)","10","3.74","","",""
"8383","Paid By Bank-","2026-02-04 13:56","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","Birlik B.V.","","Zuiderkruis 179","Veenendaal","","3902 WG","","","0","0","761.92","","0","0","830.50","68.58","8383","Paid By Bank-","185","Uncategorized,Supermarket","ADANA KEBAB (12*50 GR)","20994","5.31","5902082428305","1","ADANA KEBAB (12*50 GR)","30","5.31","","",""
"8383","Paid By Bank-","2026-02-04 13:56","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","Birlik B.V.","","Zuiderkruis 179","Veenendaal","","3902 WG","","","0","0","761.92","","0","0","830.50","68.58","8383","Paid By Bank-","168","Uncategorized,Supermarket","CEVAPCICI (0.75kg)","20996","5.99","5902082415183","2","CEVAPCICI (0.75kg)","12","5.99","","",""
"8383","Paid By Bank-","2026-02-04 13:56","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","Birlik B.V.","","Zuiderkruis 179","Veenendaal","","3902 WG","","","0","0","761.92","","0","0","830.50","68.58","8383","Paid By Bank-","212","Uncategorized","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","20997","5.72","5902082427971","3","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","20","5.72","","",""
"8383","Paid By Bank-","2026-02-04 13:56","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","Birlik B.V.","","Zuiderkruis 179","Veenendaal","","3902 WG","","","0","0","761.92","","0","0","830.50","68.58","8383","Paid By Bank-","211","Uncategorized","SLICED AND ROASTED BEEF KEBAB (0,8GR)","20998","6.6","5902082427988","4","SLICED AND ROASTED BEEF KEBAB (0,8GR)","10","6.6","","",""
"8383","Paid By Bank-","2026-02-04 13:56","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","Birlik B.V.","","Zuiderkruis 179","Veenendaal","","3902 WG","","","0","0","761.92","","0","0","830.50","68.58","8383","Paid By Bank-","166","Uncategorized,Supermarket","CHILI-CHEESE NUGGETS  (0.6kg)","20999","4.87","5902082461876","5","CHILI-CHEESE NUGGETS  (0.6kg)","12","4.87","","",""
"8383","Paid By Bank-","2026-02-04 13:56","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","Birlik B.V.","","Zuiderkruis 179","Veenendaal","","3902 WG","","","0","0","761.92","","0","0","830.50","68.58","8383","Paid By Bank-","1820","Uncategorized","Chicken Fillet Bites Classic (0.8kg)","21001","5.99","5902082428688","6","Chicken Fillet Bites Classic (0.8kg)","10","5.99","","",""
"8383","Paid By Bank-","2026-02-04 13:56","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","Birlik B.V.","","Zuiderkruis 179","Veenendaal","","3902 WG","","","0","0","761.92","","0","0","830.50","68.58","8383","Paid By Bank-","159","Uncategorized,Supermarket","CHICKEN NUGGETS CLASSIC (0.8kg)","21002","3.85","5902082428039","7","CHICKEN NUGGETS CLASSIC (0.8kg)","20","3.85","","",""
"8383","Paid By Bank-","2026-02-04 13:56","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","Birlik B.V.","","Zuiderkruis 179","Veenendaal","","3902 WG","","","0","0","761.92","","0","0","830.50","68.58","8383","Paid By Bank-","163","Uncategorized,Supermarket","Kentucky TENDERS CLASSIC (0.8kg)","21003","6.14","5902082467564","8","Kentucky TENDERS CLASSIC (0.8kg)","10","6.14","","",""
"8383","Paid By Bank-","2026-02-04 13:56","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","Birlik B.V.","","Zuiderkruis 179","Veenendaal","","3902 WG","","","0","0","761.92","","0","0","830.50","68.58","8383","Paid By Bank-","160","Uncategorized,Supermarket","CHICKEN KIPCORN (0.8kg)","21004","4.37","5902082427919","9","CHICKEN KIPCORN (0.8kg)","10","4.37","","",""
"8383","Paid By Bank-","2026-02-04 13:56","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","Birlik B.V.","","Zuiderkruis 179","Veenendaal","","3902 WG","","","0","0","761.92","","0","0","830.50","68.58","8383","Paid By Bank-","158","Uncategorized,Supermarket","CRISPY BURGER (0.8kg)","21005","4.99","5902082427957","10","CRISPY BURGER (0.8kg)","10","4.99","","",""
"8384","Paid By Bank-","2026-02-05 08:05","","El Gaucho Grand","","El Gaucho Grand","steenstraat 59 A","Leiden","","2321BV","","elgauchogrande@gmail.com","","","","","","","","","","0","0","160.8","","0","0","175.27","14.47","8384","Paid By Bank-","8107","Uncategorized","Mccain Country Style skin on 5x2,5kg","21006","26.8","","1","Mccain Country Style skin on 5x2,5kg","6","26.8","","",""
