"Order Number","Order Status","Order Date","Customer Note","First Name (Billing)","Last Name (Billing)","Company (Billing)","Address 1&2 (Billing)","City (Billing)","State Code (Billing)","Postcode (Billing)","Country Code (Billing)","Email (Billing)","Phone (Billing)","First Name (Shipping)","Last Name (Shipping)","Address 1&2 (Shipping)","City (Shipping)","State Code (Shipping)","Postcode (Shipping)","Country Code (Shipping)","Payment Method Title","Cart Discount Amount","Cart Discount Amount(inc. tax)","Order Subtotal Amount","Shipping Method Title","Order Shipping Amount","Order Refund Amount","Order Total Amount","Order Total Tax Amount","Product Id","Cost of goods","Category","SKU","Item #","Item Name","Quantity (- Refund)","Item Cost","Coupon Code","Discount Amount","Discount Amount Tax"
"7788","Paid By Bank-","2025-12-22 08:09","","Groen76","","","Stevinstraat 159","Den Haag","","2587 EE","","groen76@gmail.com","","","","","","","","","","0","0","105","","0","0","114.45","9.45","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","7","15","","",""
"7789","Paid By Cash-","2025-12-22 08:09","","Ramsis","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","209.6","","0","0","228.46","18.86","6598","0","Uncategorized","","1","Mccain Freeze Chill 14/14","3","21.2","","",""
"7789","Paid By Cash-","2025-12-22 08:09","","Ramsis","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","209.6","","0","0","228.46","18.86","2859","0","Uncategorized","","2","Mix Shoarma (NL)","10","7.5","","",""
"7789","Paid By Cash-","2025-12-22 08:09","","Ramsis","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","209.6","","0","0","228.46","18.86","121","0","Uncategorized,Horeca","5902082460350","3","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","10","7.1","","",""
"7790","Paid By Bank-","2025-12-22 08:10","","Bakkerij Bahar Nur","","","Dierenselaan 127","Den Haag","","2573XS","","bakkerijbaharnurdenhaag@gmail.com","","","","","","","","","","0","0","150","","0","0","163.50","13.5","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","10","15","","",""
"7791","Paid By Bank-","2025-12-22 08:11","","Durum Evi","","","Paul Krugerplein 7","Den Haag","","2571 HT","","DurumEvitandir@gmail.com","","","","","","","","","","0","0","82.5","","0","0","89.93","7.43","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","5","16.5","","",""
"7792","Paid By Bank-","2025-12-22 08:11","","Jacks corner","","","Leemansplein 544","Den Haag","","2521 EJ","","Jackscorner@gmail.com","","","","","","","","","","0","0","140","","0","0","152.60","12.6","121","0","Uncategorized,Horeca","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","20","7","","",""
"7793","Paid By Cash-","2025-12-22 08:12","","Seda Bakkerij","","","Leyweg 1170","Den Haag","","2545 HH","","SedaBakkerij@gmail.com","","","","","","","","","","0","0","45","","0","0","49.05","4.05","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","3","15","","",""
"7796","Paid By Bank-","2025-12-22 08:13","","Oranje Snacks","","","Theresiastraat 34","Den Haag","","2593 AP","","OranjeSnacksDenhaag@gmail.com","","","","","","","","","","0","0","132","","0","0","143.88","11.88","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","8","16.5","","",""
"7797","Paid By Bank-","2025-12-22 08:13","","Tasty Point","","","Voldersgracht 42","Den Haag","","2512JV","","tastypoint@gmail.com","","","","","","","","","","0","0","462.9","","0","0","504.56","41.66","4527","0","Uncategorized","","1","Kip Shoarma","20","6.25","","",""
"7797","Paid By Bank-","2025-12-22 08:13","","Tasty Point","","","Voldersgracht 42","Den Haag","","2512JV","","tastypoint@gmail.com","","","","","","","","","","0","0","462.9","","0","0","504.56","41.66","2859","0","Uncategorized","","2","Mix Shoarma (NL)","30","7.5","","",""
"7797","Paid By Bank-","2025-12-22 08:13","","Tasty Point","","","Voldersgracht 42","Den Haag","","2512JV","","tastypoint@gmail.com","","","","","","","","","","0","0","462.9","","0","0","504.56","41.66","7086","0","Uncategorized","","3","lamb weston twister","3","25","","",""
"7797","Paid By Bank-","2025-12-22 08:13","","Tasty Point","","","Voldersgracht 42","Den Haag","","2512JV","","tastypoint@gmail.com","","","","","","","","","","0","0","462.9","","0","0","504.56","41.66","7087","0","Uncategorized","","4","Spicy jacket wedges Aviko","2","18.95","","",""
"7798","Paid By Bank-","2025-12-22 08:14","","Baronie Doner Place","","","Baronie 100","Alphen aan den Rijn","","2404 XH","","BaronieDonerPlace@live.nl","","","","","","","","","","0","0","210","","0","0","228.90","18.9","121","0","Uncategorized,Horeca","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","30","7","","",""
"7799","Paid By Cash-","2025-12-22 08:22","","Meze Food","","","Rue de la gaite 105","Anderlecht","","1070","BE","Mezefood@gmail.com","","Meze Food","","Rue de la gaite 105","Anderlecht","","1070","BE","","0","0","1748.6","","0","0","1748.60","0","4818","0","Uncategorized","","1","Cordon Bleu 800g ( Groothandel )","50","4.56","","",""
"7799","Paid By Cash-","2025-12-22 08:22","","Meze Food","","","Rue de la gaite 105","Anderlecht","","1070","BE","Mezefood@gmail.com","","Meze Food","","Rue de la gaite 105","Anderlecht","","1070","BE","","0","0","1748.6","","0","0","1748.60","0","4814","0","Uncategorized","","2","Chicken Nuggets Classic 800g ( Groothandel )","50","3.84","","",""
"7799","Paid By Cash-","2025-12-22 08:22","","Meze Food","","","Rue de la gaite 105","Anderlecht","","1070","BE","Mezefood@gmail.com","","Meze Food","","Rue de la gaite 105","Anderlecht","","1070","BE","","0","0","1748.6","","0","0","1748.60","0","4800","0","Uncategorized","","3","Adana Kebab 600g (Groothandel)","50","4.62","","",""
"7799","Paid By Cash-","2025-12-22 08:22","","Meze Food","","","Rue de la gaite 105","Anderlecht","","1070","BE","Mezefood@gmail.com","","Meze Food","","Rue de la gaite 105","Anderlecht","","1070","BE","","0","0","1748.6","","0","0","1748.60","0","4815","0","Uncategorized","","4","Chicken Nuggets Zoogets 800g ( Groothandel )","50","4.08","","",""
"7799","Paid By Cash-","2025-12-22 08:22","","Meze Food","","","Rue de la gaite 105","Anderlecht","","1070","BE","Mezefood@gmail.com","","Meze Food","","Rue de la gaite 105","Anderlecht","","1070","BE","","0","0","1748.6","","0","0","1748.60","0","4797","0","Uncategorized","","5","Natural Burger 800 GR (groothandel)","40","6","","",""
"7799","Paid By Cash-","2025-12-22 08:22","","Meze Food","","","Rue de la gaite 105","Anderlecht","","1070","BE","Mezefood@gmail.com","","Meze Food","","Rue de la gaite 105","Anderlecht","","1070","BE","","0","0","1748.6","","0","0","1748.60","0","4799","0","Uncategorized","","6","Spicy Burger 800 GR (Groothandel)","40","6","","",""
"7799","Paid By Cash-","2025-12-22 08:22","","Meze Food","","","Rue de la gaite 105","Anderlecht","","1070","BE","Mezefood@gmail.com","","Meze Food","","Rue de la gaite 105","Anderlecht","","1070","BE","","0","0","1748.6","","0","0","1748.60","0","4801","0","Uncategorized","","7","Cevapcici 750g (Groothandel)","30","5.62","","",""
"7799","Paid By Cash-","2025-12-22 08:22","","Meze Food","","","Rue de la gaite 105","Anderlecht","","1070","BE","Mezefood@gmail.com","","Meze Food","","Rue de la gaite 105","Anderlecht","","1070","BE","","0","0","1748.6","","0","0","1748.60","0","4824","0","Uncategorized","","8","Fish Burger ( Groothandel )","50","4.9","","",""
"7801","Paid By Cash-","2025-12-24 12:11","","Mega Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","NL","AGsupermarketdenhaag@gmail.com","","","","","","","","","","0","0","441.65","","0","0","481.41","39.76","199","0","Uncategorized,Supermarket","5902082428282","1","CHEESE STICKS (MOZZARELLA STICKS) (0.6kg)","12","4.87","","",""
"7801","Paid By Cash-","2025-12-24 12:11","","Mega Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","NL","AGsupermarketdenhaag@gmail.com","","","","","","","","","","0","0","441.65","","0","0","481.41","39.76","166","0","Uncategorized,Supermarket","5902082461876","2","CHILI-CHEESE NUGGETS  (0.6kg)","12","4.87","","",""
"7801","Paid By Cash-","2025-12-24 12:11","","Mega Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","NL","AGsupermarketdenhaag@gmail.com","","","","","","","","","","0","0","441.65","","0","0","481.41","39.76","167","0","Uncategorized,Supermarket","5902082428299","3","CHEESE NUGGETS (0.7kg)","11","5.27","","",""
"7801","Paid By Cash-","2025-12-24 12:11","","Mega Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","NL","AGsupermarketdenhaag@gmail.com","","","","","","","","","","0","0","441.65","","0","0","481.41","39.76","158","0","Uncategorized,Supermarket","5902082427957","4","CRISPY BURGER (0.8kg)","10","4.99","","",""
"7801","Paid By Cash-","2025-12-24 12:11","","Mega Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","NL","AGsupermarketdenhaag@gmail.com","","","","","","","","","","0","0","441.65","","0","0","481.41","39.76","162","0","Uncategorized,Supermarket","5902082427834","5","CHICKEN SCHNITZEL (0.8kg)","10","4.25","","",""
"7801","Paid By Cash-","2025-12-24 12:11","","Mega Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","NL","AGsupermarketdenhaag@gmail.com","","","","","","","","","","0","0","441.65","","0","0","481.41","39.76","1820","0","Uncategorized","5902082428688","6","Chicken Fillet Bites (0.8kg)","10","5.99","","",""
"7801","Paid By Cash-","2025-12-24 12:11","","Mega Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","NL","AGsupermarketdenhaag@gmail.com","","","","","","","","","","0","0","441.65","","0","0","481.41","39.76","185","0","Uncategorized,Supermarket","5902082428305","7","ADANA KEBAB (12*50 GR)","10","5.31","","",""
"7801","Paid By Cash-","2025-12-24 12:11","","Mega Emmoglu","Supermarkt","","Brandtstraat 1","Den Haag","","2572CA Den Haag","NL","AGsupermarketdenhaag@gmail.com","","","","","","","","","","0","0","441.65","","0","0","481.41","39.76","163","0","Uncategorized,Supermarket","5902082467564","8","Kentucky TENDERS CLASSIC (0.8kg)","10","6.14","","",""
"7804","Paid By Bank-","2025-12-24 12:52","","EKO Supermarkt","","","Kempstraat 122","Den Haag","","2572 GK","","ekosupermarket@gmail.com","","","","","","","","","","0","0","227.84","","0","0","248.35","20.51","166","0","Uncategorized,Supermarket","5902082461876","1","CHILI-CHEESE NUGGETS  (0.6kg)","12","4.87","","",""
"7804","Paid By Bank-","2025-12-24 12:52","","EKO Supermarkt","","","Kempstraat 122","Den Haag","","2572 GK","","ekosupermarket@gmail.com","","","","","","","","","","0","0","227.84","","0","0","248.35","20.51","159","0","Uncategorized,Supermarket","5902082428039","2","CHICKEN NUGGETS CLASSIC (0.8kg)","20","3.85","","",""
"7804","Paid By Bank-","2025-12-24 12:52","","EKO Supermarkt","","","Kempstraat 122","Den Haag","","2572 GK","","ekosupermarket@gmail.com","","","","","","","","","","0","0","227.84","","0","0","248.35","20.51","162","0","Uncategorized,Supermarket","5902082427834","3","CHICKEN SCHNITZEL (0.8kg)","10","4.25","","",""
"7804","Paid By Bank-","2025-12-24 12:52","","EKO Supermarkt","","","Kempstraat 122","Den Haag","","2572 GK","","ekosupermarket@gmail.com","","","","","","","","","","0","0","227.84","","0","0","248.35","20.51","158","0","Uncategorized,Supermarket","5902082427957","4","CRISPY BURGER (0.8kg)","10","4.99","","",""
"7805","Pending payment","2025-12-24 13:12","","Berat Supermarket","","","Terletstraat 26","Den Haag","","2573 EZ","","Beratsupermarketdenhaag@gmail.com","","","","","","","","","","0","0","121.3","","0","0","132.22","10.92","1820","0","Uncategorized","5902082428688","1","Chicken Fillet Bites (0.8kg)","10","5.99","","",""
"7805","Pending payment","2025-12-24 13:12","","Berat Supermarket","","","Terletstraat 26","Den Haag","","2573 EZ","","Beratsupermarketdenhaag@gmail.com","","","","","","","","","","0","0","121.3","","0","0","132.22","10.92","163","0","Uncategorized,Supermarket","5902082467564","2","Kentucky TENDERS CLASSIC (0.8kg)","10","6.14","","",""
"7807","Paid By Bank-","2025-12-22 15:16","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","343.04","","0","0","373.92","30.88","163","0","Uncategorized,Supermarket","5902082467564","1","Kentucky TENDERS CLASSIC (0.8kg)","10","6.14","","",""
"7807","Paid By Bank-","2025-12-22 15:16","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","343.04","","0","0","373.92","30.88","185","0","Uncategorized,Supermarket","5902082428305","2","ADANA KEBAB (12*50 GR)","10","5.31","","",""
"7807","Paid By Bank-","2025-12-22 15:16","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","343.04","","0","0","373.92","30.88","212","0","Uncategorized","5902082427971","3","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","10","5.72","","",""
"7807","Paid By Bank-","2025-12-22 15:16","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","343.04","","0","0","373.92","30.88","1820","0","Uncategorized","5902082428688","4","Chicken Fillet Bites (0.8kg)","10","5.99","","",""
"7807","Paid By Bank-","2025-12-22 15:16","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","343.04","","0","0","373.92","30.88","166","0","Uncategorized,Supermarket","5902082461876","5","CHILI-CHEESE NUGGETS  (0.6kg)","12","4.87","","",""
"7807","Paid By Bank-","2025-12-22 15:16","","Global Seafood B.V","","","Dinkel 57","Den Haag","","2491CL","","Procurement@globalseafood.nl","","Toko Winkelholf BV","","Winkelholf 53","Leiderdorp","","2353TT","","","0","0","343.04","","0","0","373.92","30.88","4824","0","Uncategorized","","6","Fish Burger ( Groothandel )","10","5.3","","",""
"7808","Paid By Bank-","2025-12-23 08:00","","Gulcan Bakkerij","","","Morsweg 23","Leiden","","2312 AS","","Gulcanbakkerijleiden@gmail.com","","","","","","","","","","0","0","99","","0","0","107.91","8.91","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","6","16.5","","",""
"7809","Paid By Bank-","2025-12-23 08:00","","Eethuis Ak-AL","","","Stationsweg 18","Leiden","","2312 AV","","EethuisakalLeiden@gmail.com","","","","","","","","","","0","0","175","","0","0","190.75","15.75","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","1","15","","",""
"7809","Paid By Bank-","2025-12-23 08:00","","Eethuis Ak-AL","","","Stationsweg 18","Leiden","","2312 AV","","EethuisakalLeiden@gmail.com","","","","","","","","","","0","0","175","","0","0","190.75","15.75","2353","0","Horeca","","2","Excellence Patat 6/6","10","16","","",""
"7810","Paid By Cash-","2025-12-23 08:01","","Aps Burger","","","Bevrijdingsplein 43","Leiden","","2321 DX","","Apsburgerleiden@gmail.com","","","","","","","","","","0","0","132","","0","0","143.88","11.88","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","8","16.5","","",""
"7811","Paid By Bank-","2025-12-23 08:01","","Syrische Bakkerij","","","Kanaalstraat 85","Utrecht","","3531cc","","SyrischeBakkerijeUtrecht@gmail.com","","","","","","","","","","0","0","230","","0","0","250.70","20.7","5136","0","Uncategorized","","1","Mccain Original 9/9","10","23","","",""
"7812","Paid By Bank-","2025-12-23 08:02","","Bakkerij Nasib","","","Weidstraat 11","IJsselstein","","3401 DL","","BakkerijNasibijselstijn@gmail.com","","","","","","","","","","0","0","375","","0","0","408.75","33.75","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","25","15","","",""
"7813","Paid By Bank-","2025-12-23 08:03","","Arya Eethuis Leiden","","","Standerdmolen 19","Leiden","","2317 NZ","","Aryaeethuisleiden@gmail.com","","","","","","","","","","0","0","132","","0","0","143.88","11.88","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","8","16.5","","",""
"7814","Paid By Bank-","2025-12-23 08:03","","San Marina","","","Gerrit Achterberghove","Zoetermeer","","2717 XZ","","sanmarina@gmail.com","","","","","","","","","","0","0","375","","0","0","408.75","33.75","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","20","15","","",""
"7814","Paid By Bank-","2025-12-23 08:03","","San Marina","","","Gerrit Achterberghove","Zoetermeer","","2717 XZ","","sanmarina@gmail.com","","","","","","","","","","0","0","375","","0","0","408.75","33.75","2859","0","Uncategorized","","2","Mix Shoarma (NL)","10","7.5","","",""
"7815","Paid By Bank-","2025-12-23 08:04","","Pizza house","","","Breestraat 167","Leiden","","2311 CP","","pizzahouseleiden@gmail.com","","","","","","","","","","0","0","670.5","","0","0","730.85","60.35","6574","0","Uncategorized","","1","Mccain SureCrisp Crinkle","30","20.5","","",""
"7815","Paid By Bank-","2025-12-23 08:04","","Pizza house","","","Breestraat 167","Leiden","","2311 CP","","pizzahouseleiden@gmail.com","","","","","","","","","","0","0","670.5","","0","0","730.85","60.35","6623","0","Uncategorized","","2","Mccain Dollar chips","3","18.5","","",""
"7816","Paid By Bank-","2025-12-23 08:05","","Saray PideHuis","","","Steenstraat 20","Leiden","","2312 BW","","SarayPideHuis@gmail.com","","","","","","","","","","0","0","288.5","","0","0","314.47","25.97","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","15","15","","",""
"7816","Paid By Bank-","2025-12-23 08:05","","Saray PideHuis","","","Steenstraat 20","Leiden","","2312 BW","","SarayPideHuis@gmail.com","","","","","","","","","","0","0","288.5","","0","0","314.47","25.97","4739","0","Uncategorized","","2","Kipfile Blokjes (NL)","10","6.35","","",""
"7817","Paid By Bank-","2025-12-23 08:06","","Bakkerij Çiçek","","","Middelwaard 62","Zoetermeer","","2716 CW","","BakkerijcicekekZoetermeer@gmail.com","","","","","","","","","","0","0","180","","0","0","196.20","16.2","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","12","15","","",""
"7818","Paid By Bank-","2025-12-23 08:06","","Seryana","","","Hoogstraat 3","Gouda","","2801 HG","","Seryana@gmail.com","","","","","","","","","","0","0","165","","0","0","179.85","14.85","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","10","16.5","","",""
"7819","Paid By Bank-","2025-12-23 08:07","","De Luifelbaan","","","Vijf Meiplein","Leiden","","2321 TC","","DeLuifelbaan5mei@gmail.com","","","","","","","","","","0","0","75","","0","0","81.75","6.75","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","5","15","","",""
"7820","Paid By Bank-","2025-12-23 08:07","","Ak-Al Bakkerij","","","Sumatrastraat 155","Leiden","","2315 BC","","Ak-AlBakkerij@gmail.com","","","","","","","","","","0","0","120","","0","0","130.80","10.8","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","8","15","","",""
"7821","Paid By Bank-","2025-12-23 08:08","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","66","","0","0","71.94","5.94","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","4","16.5","","",""
"7822","Paid By Bank-","2025-12-23 08:09","","Bakkerij","de Hazelaar","","Hazelaarstraat 10","Woerden","","3442 EN","","BakkerijdeHazelaar@gmail.com","","","","","","","","","","0","0","247.5","","0","0","269.78","22.28","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","15","16.5","","",""
"7823","Paid By Bank-","2025-12-23 08:09","","Elif Bakkerij","","","Kentgensplein 13","Zoetermeer","","2717 HS","","Elifbakkerijzoetermeer@gmail.com","","","","","","","","","","0","0","225","","0","0","245.25","20.25","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","15","15","","",""
"7824","Paid By Bank-","2025-12-23 08:10","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","457.5","","0","0","498.68","41.18","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","5","16.5","","",""
"7824","Paid By Bank-","2025-12-23 08:10","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","457.5","","0","0","498.68","41.18","119","0","Uncategorized,Horeca","5902082461319","2","Chicken Chica PAPRIKA","30","6","","",""
"7824","Paid By Bank-","2025-12-23 08:10","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","457.5","","0","0","498.68","41.18","124","0","Uncategorized,Horeca","","3","Mix - Shoarma ( Lam- kalkoen) (PL)","30","6.5","","",""
"7825","Paid By Bank-","2025-12-24 16:38","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","","","","","","","","","0","0","244.86","","0","0","266.89","22.03","168","0","Uncategorized,Supermarket","5902082415183","1","CEVAPCICI (0.75kg)","6","6.21","","",""
"7825","Paid By Bank-","2025-12-24 16:38","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","","","","","","","","","0","0","244.86","","0","0","266.89","22.03","187","0","Uncategorized,Supermarket","5902082411628","2","AKCABAAT KOFTE  (12*45GR)","10","5.1","","",""
"7825","Paid By Bank-","2025-12-24 16:38","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","","","","","","","","","0","0","244.86","","0","0","266.89","22.03","172","0","Uncategorized,Supermarket","5902082456094","3","MANTI (0.8kg)","10","4.68","","",""
"7825","Paid By Bank-","2025-12-24 16:38","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","","","","","","","","","0","0","244.86","","0","0","266.89","22.03","1820","0","Uncategorized","5902082428688","4","Chicken Fillet Bites (0.8kg)","10","5.99","","",""
"7825","Paid By Bank-","2025-12-24 16:38","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","","","","","","","","","0","0","244.86","","0","0","266.89","22.03","158","0","Uncategorized,Supermarket","5902082427957","5","CRISPY BURGER (0.8kg)","10","4.99","","",""
"7826","Paid By Bank-","2025-12-23 17:11","","Dream Kebab","Noordwijkerhout","","Zeestraat 4","Noordwijkerhout","","2211 XG","","dreamkebab@noordwijkerhour.nl","","","","","","","","","","0","0","240","","0","0","261.60","21.6","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","16","15","","",""
"7827","Paid By Bank-","2025-12-24 08:05","","Rania","","","Winkelhof 5","Leiderdorp","","2353 EH","","Rania@gmail.com","","","","","","","","","","0","0","153.5","","0","0","167.32","13.82","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","6","15","","",""
"7827","Paid By Bank-","2025-12-24 08:05","","Rania","","","Winkelhof 5","Leiderdorp","","2353 EH","","Rania@gmail.com","","","","","","","","","","0","0","153.5","","0","0","167.32","13.82","4739","0","Uncategorized","","2","Kipfile Blokjes (NL)","10","6.35","","",""
"7828","Paid By Bank-","2025-12-24 08:05","","Bella Ay Pizza & Döner Huis","","","Dijkstraat 37","Honselersdijk","","2675 AV","","BellaAyPizzaDonerHuisHonselersdijk@gmail.com","","","","","","","","","","0","0","150","","0","0","163.50","13.5","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","10","15","","",""
"7829","Paid By Bank-","2025-12-24 08:06","","Jacks corner","","","Leemansplein 544","Den Haag","","2521 EJ","","Jackscorner@gmail.com","","","","","","","","","","0","0","140","","0","0","152.60","12.6","121","0","Uncategorized,Horeca","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","20","7","","",""
"7830","Paid By Bank-","2025-12-26 08:06","","De Serar's","","","De Stede 21","Den Haag","","2543 BG","","Deserardenhaag@gmail.com","","","","","","","","","","0","0","176","","0","0","191.84","15.84","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","9","15","","",""
"7830","Paid By Bank-","2025-12-26 08:06","","De Serar's","","","De Stede 21","Den Haag","","2543 BG","","Deserardenhaag@gmail.com","","","","","","","","","","0","0","176","","0","0","191.84","15.84","122","0","Uncategorized,Horeca","","2","SLICED AND ROASTED PREMIUM BEEF KEBAB","5","8.2","","",""
"7832","Paid By Bank-","2025-12-24 14:03","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","","","","","","","","","0","0","744.66","","0","0","811.68","67.02","162","0","Uncategorized,Supermarket","5902082427834","1","CHICKEN SCHNITZEL (0.8kg)","10","4.25","","",""
"7832","Paid By Bank-","2025-12-24 14:03","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","","","","","","","","","0","0","744.66","","0","0","811.68","67.02","163","0","Uncategorized,Supermarket","5902082467564","2","Kentucky TENDERS CLASSIC (0.8kg)","20","6.14","","",""
"7832","Paid By Bank-","2025-12-24 14:03","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","","","","","","","","","0","0","744.66","","0","0","811.68","67.02","161","0","Uncategorized,Supermarket","5902082428053","3","CHICKEN FINGERS (0.8kg)","10","4.48","","",""
"7832","Paid By Bank-","2025-12-24 14:03","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","","","","","","","","","0","0","744.66","","0","0","811.68","67.02","160","0","Uncategorized,Supermarket","5902082427919","4","CHICKEN KIPCORN (0.8kg)","10","4.37","","",""
"7832","Paid By Bank-","2025-12-24 14:03","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","","","","","","","","","0","0","744.66","","0","0","811.68","67.02","166","0","Uncategorized,Supermarket","5902082461876","5","CHILI-CHEESE NUGGETS  (0.6kg)","12","4.87","","",""
"7832","Paid By Bank-","2025-12-24 14:03","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","","","","","","","","","0","0","744.66","","0","0","811.68","67.02","199","0","Uncategorized,Supermarket","5902082428282","6","CHEESE STICKS (MOZZARELLA STICKS) (0.6kg)","12","4.87","","",""
"7832","Paid By Bank-","2025-12-24 14:03","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","","","","","","","","","0","0","744.66","","0","0","811.68","67.02","169","0","Uncategorized,Supermarket","5902082432197","7","FALAFEL (0.8kg)","10","3.74","","",""
"7832","Paid By Bank-","2025-12-24 14:03","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","","","","","","","","","0","0","744.66","","0","0","811.68","67.02","212","0","Uncategorized","5902082427971","8","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","30","5.72","","",""
"7832","Paid By Bank-","2025-12-24 14:03","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","","","","","","","","","0","0","744.66","","0","0","811.68","67.02","168","0","Uncategorized,Supermarket","5902082415183","9","CEVAPCICI (0.75kg)","9","5.99","","",""
